ds,yhat,yhat_lower,yhat_upper,raw_data,status
2023-04-07 01:25:00,0.0144776355450033,0.0,0.1340880235290233,0.354866667,too high
2023-04-07 03:47:00,0.0106300461175381,0.0,0.1151351238851711,0.140166667,too high
2023-04-07 10:59:00,0.0774437715448191,0.0,0.1824862873948353,0.193883333,too high
2023-04-07 11:57:00,0.0679647981169728,0.0,0.1697239501509679,0.299883333,too high
2023-04-07 15:49:00,0.0835115629788331,0.0,0.198198961892756,0.22695,too high
2023-04-07 15:55:00,0.0838958597266961,0.0,0.1974657971751906,0.479383333,too high
2023-04-07 23:25:00,0.0200791243010579,0.0,0.1349945514041259,0.21335,too high
2023-04-08 01:55:00,0.0903812757042806,0.0,0.1917536794430002,0.714616667,too high
2023-04-08 01:57:00,0.0937935086148122,0.0,0.2093786989342082,0.693666667,too high
2023-04-08 03:47:00,0.0146172143114283,0.0,0.1234906023576287,0.223233333,too high
2023-04-08 05:55:00,0.0144531678831421,0.0,0.1317356468169964,0.163016667,too high
2023-04-10 17:51:00,0.0752142053373739,0.0,0.1904966330615527,0.5049,too high
2023-04-11 09:07:00,0.0752516480825238,0.0,0.1772769422874535,0.985866667,too high
2023-04-11 14:39:00,0.0986262387263698,0.0,0.2078471285701299,0.486633333,too high
2023-04-11 15:39:00,0.0837214760956046,0.0,0.1936101068917592,0.472083333,too high
2023-04-11 18:23:00,0.0746192877610208,0.0,0.1848524908416247,0.62135,too high
2023-04-12 02:43:00,0.0965951008146227,0.0,0.2073880990575017,3.3831,too high
2023-04-12 16:53:00,0.0647297167133518,0.0,0.1814014360829102,0.501583333,too high
2023-04-13 01:39:00,0.0025300609281038,0.0,0.115380139516992,0.442183333,too high
2023-04-13 18:13:00,0.0442559432502781,0.0,0.1575981189700706,0.5758,too high
2023-04-14 10:27:00,0.0757440469597483,0.0,0.1874496658608586,0.57345,too high
2023-04-14 11:57:00,0.0618428204578727,0.0,0.1737077316736475,0.267566667,too high
2023-04-14 15:55:00,0.0805486277594927,0.0,0.1963951996322505,0.50235,too high
2023-04-15 02:01:00,0.0970324313056348,0.0,0.2072662869223074,3.751883333,too high
2023-04-15 15:55:00,0.055548548864728,0.0,0.1715333003530863,0.445566667,too high
2023-04-15 23:47:00,0.0201813931705843,0.0,0.1234390580906843,0.24085,too high
2023-04-16 06:05:00,0.0156981686157959,0.0,0.1260879479394807,0.419116667,too high
2023-04-17 13:19:00,0.0501942989448393,0.0,0.1640638985779015,1.590716667,too high
2023-04-18 14:35:00,0.0701804147086395,0.0,0.1845564541399407,0.7733,too high
2023-04-19 03:29:00,0.0605570159178673,0.0,0.1670210966344106,0.700133333,too high
2023-04-19 17:03:00,0.0751431450143155,0.0,0.1830061417827023,0.735516667,too high
