ds,yhat,yhat_lower,yhat_upper,raw_data,status
2023-04-06 21:43:00,2.5934230940199923,0.0,9.287633767553038,11.06048333,too high
2023-04-06 22:11:00,3.24449503065245,0.0,10.32336156184647,15.85936667,too high
2023-04-06 22:19:00,3.311390666034409,0.0,10.19837138753355,19.17828333,too high
2023-04-06 22:27:00,3.0243281524773726,0.0,9.647673233751576,24.22026667,too high
2023-04-06 22:47:00,3.0144958049217503,0.0,10.233062697216948,10.70871667,too high
2023-04-06 23:01:00,2.568618563303445,0.0,10.094500471159098,16.36305,too high
2023-04-07 06:55:00,1.383722877300383,0.0,8.857645889911462,13.37543333,too high
2023-04-07 07:15:00,1.9943270478024084,0.0,9.1252815267281,10.55028333,too high
2023-04-07 07:33:00,1.215130886659778,0.0,8.841219896920784,11.01773333,too high
2023-04-07 08:59:00,3.542658162209772,0.0,11.211108932878233,22.30401667,too high
2023-04-07 10:21:00,5.860934002920274,0.0,13.13954495123171,23.35558333,too high
2023-04-07 11:13:00,4.409529130948151,0.0,12.156012907853462,14.00798333,too high
2023-04-07 11:41:00,4.818170934716844,0.0,12.189778863465127,19.40093333,too high
2023-04-07 11:43:00,4.767024852492076,0.0,12.611834644101185,28.0717,too high
2023-04-07 11:49:00,4.646847739590086,0.0,12.674541071884375,21.08553333,too high
2023-04-07 12:29:00,5.411894953370736,0.0,12.703191480969634,13.07556667,too high
2023-04-07 12:51:00,4.691443861753146,0.0,11.913134007154342,14.5432,too high
2023-04-07 12:53:00,4.476231389189847,0.0,11.640158516323172,19.10786667,too high
2023-04-07 13:05:00,4.168590299791313,0.0,11.582320726153712,18.64295,too high
2023-04-07 13:49:00,3.7013560133043217,0.0,10.567257875870787,25.35855,too high
2023-04-07 15:01:00,3.486431444976472,0.0,10.651404659626335,20.84875,too high
2023-04-07 15:05:00,3.885483316767925,0.0,10.933733327639608,21.65791667,too high
2023-04-07 15:27:00,3.7078657484060247,0.0,11.15317327376298,20.84936667,too high
2023-04-07 16:41:00,4.545211632917178,0.0,11.967472271075708,13.42966667,too high
2023-04-07 16:43:00,4.461970118416168,0.0,11.745032428873742,12.71213333,too high
2023-04-07 17:15:00,5.341542712766611,0.0,12.160864716714912,12.52368412,too high
2023-04-07 17:21:00,5.400715116670472,0.0,12.437003668585206,21.61273333,too high
2023-04-07 17:29:00,5.174271347236491,0.0,12.137778813381097,17.32621667,too high
2023-04-07 17:35:00,4.822788656039574,0.0,12.015273682902995,25.33238333,too high
2023-04-07 18:05:00,3.942864921956008,0.0,11.00763660846098,11.56696667,too high
2023-04-07 18:15:00,4.178259667672896,0.0,11.300943678706574,18.16626667,too high
2023-04-07 18:29:00,4.583255417357206,0.0,12.134840163395683,20.25621667,too high
2023-04-07 18:35:00,4.6486320950176125,0.0,11.951374802734124,19.79901667,too high
2023-04-07 18:51:00,4.013734519127211,0.0,11.392084734617027,18.49381667,too high
2023-04-07 19:09:00,3.584824182734609,0.0,10.755046807925444,11.28723333,too high
2023-04-07 19:41:00,3.594131250897916,0.0,11.142371129601472,13.13286667,too high
2023-04-07 20:03:00,3.8997086068681743,0.0,10.86803483735904,11.44573333,too high
2023-04-07 20:29:00,3.635737346920132,0.0,10.653353907412566,24.24946667,too high
2023-04-07 20:31:00,3.527049629575557,0.0,11.133945130224191,24.01958333,too high
2023-04-07 21:33:00,3.1936115136971464,0.0,10.19026355499494,22.63438333,too high
2023-04-07 22:05:00,2.67999235709716,0.0,9.38952205990366,23.64583333,too high
2023-04-07 22:25:00,2.6961629957815467,0.0,9.667498070838702,10.0173,too high
2023-04-07 23:47:00,1.3621819994162407,0.0,7.726428817438791,10.72005,too high
2023-04-08 06:37:00,1.2002636817750572,0.0,8.351719260959987,10.01485,too high
2023-04-08 08:55:00,2.9222769350772024,0.0,9.806779732456858,22.06876667,too high
2023-04-08 09:05:00,3.640479765719978,0.0,10.929698316986686,24.51371667,too high
2023-04-08 09:17:00,3.4706393695770585,0.0,11.126366442603418,23.85423333,too high
2023-04-08 10:53:00,3.790239208431448,0.0,10.913892535801136,18.80091667,too high
2023-04-08 12:11:00,2.2282353443497787,0.0,9.920349716834306,25.83046667,too high
2023-04-08 12:29:00,3.5535354110408437,0.0,10.773824517741216,19.37293333,too high
2023-04-08 14:09:00,2.7244312466061844,0.0,9.401747109097377,12.84513333,too high
2023-04-08 14:47:00,2.776852159861013,0.0,10.344716191577602,20.22015,too high
2023-04-08 15:43:00,2.75378968001232,0.0,10.69340157695351,11.50923333,too high
2023-04-08 16:37:00,2.8492521890607088,0.0,10.162990492938448,19.95328333,too high
2023-04-08 16:39:00,2.7338518202345425,0.0,9.629835276619476,18.92475,too high
2023-04-08 16:45:00,2.439591589191497,0.0,9.680619230354049,22.0719976,too high
2023-04-08 19:07:00,2.760115517936897,0.0,10.605282645751569,21.04066667,too high
2023-04-08 19:25:00,3.1920433641948573,0.0,10.692226036240854,18.40581667,too high
2023-04-08 20:17:00,3.48395046942171,0.0,10.904185049315195,12.51233333,too high
2023-04-08 21:31:00,2.807266085564298,0.0,10.536569711435453,39.06496667,too high
2023-04-08 23:41:00,2.2055352920853952,0.0,9.674968025128605,10.36615,too high
2023-04-09 00:01:00,1.275546251218111,0.0,8.429872580509087,20.55635,too high
2023-04-09 06:39:00,1.0673513492446076,0.0,8.086246557437386,9.034966667,too high
2023-04-09 07:11:00,1.7620111011780306,0.0,9.370961983483909,19.83183333,too high
2023-04-09 09:35:00,1.9239102875564864,0.0,8.711116524323472,21.21503333,too high
2023-04-09 09:43:00,1.8220594919410893,0.0,8.534681031899309,21.64941667,too high
2023-04-09 11:13:00,2.291609150975036,0.0,10.09071836271984,10.21208333,too high
2023-04-09 11:41:00,2.7019978115192664,0.0,10.54982074052484,24.66723333,too high
2023-04-09 13:31:00,2.8788229461616592,0.0,9.777907723302688,19.70766667,too high
