ds,yhat,yhat_lower,yhat_upper,raw_data,status
2023-04-06 21:22:00,2.225543357100842,0.768833604483252,3.727931364295948,73.17346667,too high
2023-04-06 21:24:00,2.1940886404027795,0.7076182857888701,3.658972053159688,0.706733333,too low
2023-04-06 21:26:00,2.1414088607429145,0.7225551654802067,3.613214303134402,0.687016667,too low
2023-04-06 21:28:00,2.070635553444136,0.5296979931924398,3.5946112785594084,0.681833333,normal
2023-04-06 21:30:00,1.9862372128502888,0.6014521146859974,3.5575655105397628,0.794683333,normal
2023-04-06 21:32:00,1.893616163468668,0.4119739712033032,3.376212911583772,0.677333333,normal
2023-04-06 21:34:00,1.798627310239258,0.3998303616796824,3.191135724567568,0.699166667,normal
2023-04-06 21:36:00,1.7070653473838262,0.2362231030276038,3.109262171009423,0.6407,normal
2023-04-06 21:38:00,1.6241693271414883,0.0279268752703866,3.1740541087868133,0.61991267,normal
2023-04-06 21:40:00,1.5541909095232285,0.0371390360907827,2.925009684971044,0.68445,normal
2023-04-06 21:42:00,1.500065497450358,0.0,3.074029418762858,0.6863,normal
2023-04-06 21:44:00,1.463214584091229,0.0289832476591308,2.821780373973389,0.677816667,normal
2023-04-06 21:46:00,1.4434941843921627,0.0692898615615911,2.853625608857916,0.680433333,normal
2023-04-06 21:48:00,1.4392895922735258,0.0,2.88784606054292,0.642233333,normal
2023-04-06 21:50:00,1.4477424089107689,0.0,3.046647167628475,0.643423772,normal
2023-04-06 21:52:00,1.4650832665294533,0.0024219454934814,2.881365761096012,0.7024,normal
2023-04-06 21:54:00,1.4870341547939838,0.0209818067685573,2.9640154142968567,0.70555,normal
2023-04-06 21:56:00,1.509238635134135,0.0,2.9717237504859653,0.627883333,normal
2023-04-06 21:58:00,1.527676964119774,0.0256794954078858,3.039156599889641,0.6622,normal
2023-04-06 22:00:00,1.5390262596457498,0.0129583849600249,3.031328370831376,0.634116667,normal
2023-04-06 22:02:00,1.5409328715941402,0.1880487183749742,3.0768016231603155,0.6156,normal
2023-04-06 22:04:00,1.5321742351286352,0.049716526685753,3.030361861978049,0.589083333,normal
2023-04-06 22:06:00,1.5126995441291853,0.0,3.0657303813921293,0.602433333,normal
2023-04-06 22:08:00,1.4835512827336843,0.0,2.937070421697702,0.58905,normal
