ds,yhat,yhat_lower,yhat_upper,raw_data,status
2023-04-07 14:25:00,0.0484336490380985,0.0,0.1759162550553655,0.870766667,too high
2023-04-07 18:15:00,0.0394662231223204,0.0,0.1718179000177317,0.739331911,too high
2023-04-08 15:15:00,0.0487538938541542,0.0,0.1753214049302518,0.838083333,too high
2023-04-09 01:57:00,0.0379888374832225,0.0,0.162938298896576,0.980719237,too high
2023-04-10 15:33:00,0.0932426975605946,0.0,0.2243197814948656,1.621080009,too high
2023-04-10 16:09:00,0.0904402560529108,0.0,0.2164734186180482,0.603726108,too high
2023-04-11 07:57:00,0.1014483740514871,0.0,0.2245082463044328,3.730233333,too high
2023-04-11 11:03:00,0.0965337755663131,0.0,0.2224450149324934,1.231473147,too high
2023-04-11 16:25:00,0.0828918898043991,0.0,0.2215734426587701,0.4213,too high
2023-04-11 18:03:00,0.0888455566741271,0.0,0.2273375990036237,0.378016667,too high
2023-04-11 19:19:00,0.0733567524008167,0.0,0.2042959002339375,0.80218663,too high
2023-04-12 02:49:00,0.0481938383905306,0.0,0.1832750320768404,0.654310905,too high
2023-04-12 17:55:00,0.0528969673141909,0.0,0.1808662590642837,0.801716667,too high
2023-04-13 01:59:00,0.0642016156296486,0.0,0.2041596152921384,3.273591197,too high
2023-04-13 11:59:00,0.0643944814668417,0.0,0.2027485970837408,0.277075903,too high
2023-04-13 19:53:00,0.0374574729594819,0.0,0.1762000947563358,0.285626198,too high
2023-04-13 23:51:00,0.0151404118489265,0.0,0.1408865468675542,0.43340222,too high
2023-04-14 04:37:00,0.0113557268806529,0.0,0.152495295987447,0.15795,too high
2023-04-17 13:17:00,0.0715334577983423,0.0,0.2011430142119043,3.231888406,too high
2023-04-18 20:03:00,0.0484937820788728,0.0,0.1765384133470594,0.638406401,too high
2023-04-19 16:15:00,0.0753160232030732,0.0,0.2097905162971234,0.758624713,too high
2023-04-20 12:23:00,0.0655313228255649,0.0,0.2013696036971973,1.846016667,too high
2023-04-21 09:49:00,0.043808377527751,0.0,0.1826076258796221,0.484296639,too high
2023-04-21 18:43:00,0.0589431101881329,0.0,0.1953879410891567,0.782844861,too high
