ds,yhat,yhat_lower,yhat_upper,raw_data,status
2023-04-06 21:47:00,0.0250606782904857,0.0,0.1562592442027924,0.02068885,normal
2023-04-06 21:49:00,0.0248137698961118,0.0,0.1519152288052969,0.013452915,normal
2023-04-06 21:51:00,0.0244865587261414,0.0,0.1523982578654052,0.012180085,normal
2023-04-06 21:53:00,0.0241165725701663,0.0,0.154565524079586,0.028082865,normal
2023-04-06 21:55:00,0.0237432376933486,0.0,0.1514591003047173,0.022484083,normal
2023-04-06 21:57:00,0.0234018111113502,0.0,0.15568402468197,0.016479214,normal
2023-04-06 21:59:00,0.0231179381654586,0.0,0.1476599106383792,0.003200053,normal
2023-04-06 22:01:00,0.0229035797230298,0.0,0.1639695784198174,0.013828724,normal
2023-04-06 22:03:00,0.0227548763580393,0.0,0.1571673578013047,0.0173,normal
2023-04-06 22:05:00,0.0226522652926569,0.0,0.1536906733664638,0.015966667,normal
2023-04-06 22:07:00,0.0225628716280324,0.0,0.1492548256260528,0.012883763,normal
2023-04-06 22:09:00,0.0224448955693035,0.0,0.1455775450375236,0.012666456,normal
2023-04-06 22:11:00,0.022253450610554,0.0,0.1572201359010263,0.008447747,normal
2023-04-06 22:13:00,0.0219471080658294,0.0,0.1468798498201708,0.020050668,normal
2023-04-06 22:15:00,0.0214942969639395,0.0,0.1527574185479032,0.007183333,normal
2023-04-06 22:17:00,0.0208787099629536,0.0,0.1529485245439097,0.01095,normal
2023-04-06 22:19:00,0.0201029760980976,0.0,0.1523427272073331,0.007985729,normal
2023-04-06 22:21:00,0.0191900674209762,0.0,0.1475538124676663,0.014483333,normal
2023-04-06 22:23:00,0.0181821837329045,0.0,0.142352093973402,0.014584063,normal
2023-04-06 22:25:00,0.0171371736281529,0.0,0.1605678618505458,0.0088,normal
2023-04-06 22:27:00,0.0161228617681208,0.0,0.1391250818509463,0.02427143,normal
2023-04-06 22:29:00,0.0152099223968977,0.0,0.1568229990044006,0.010782974,normal
2023-04-06 22:31:00,0.0144641333486985,0.0,0.1440754530673207,0.014731369,normal
2023-04-06 22:33:00,0.0139389378302662,0.0,0.1407314380484217,0.007233574,normal
2023-04-06 22:35:00,0.0136692201678084,0.0,0.1400154315841573,0.016855338,normal
2023-04-06 22:37:00,0.0136670680218802,0.0,0.1523227649309893,0.012616877,normal
2023-04-06 22:39:00,0.0139200622087051,0.0,0.1461609154035463,0.007815234,normal
2023-04-06 22:41:00,0.0143923344654958,0.0,0.1416906097603684,0.015283333,normal
2023-04-06 22:43:00,0.015028299273317,0.0,0.1546558612886569,0.014696571,normal
2023-04-06 22:45:00,0.0157586398056957,0.0,0.1385850667809759,0.011667833,normal
2023-04-06 22:47:00,0.0165078504323954,0.0,0.1571419213620103,0.014332617,normal
2023-04-06 22:49:00,0.0172024440768867,0.0,0.1342405240898544,0.011532757,normal
2023-04-06 22:51:00,0.0177788466342347,0.0,0.1463758736701498,0.008016667,normal
2023-04-06 22:53:00,0.0181900347222394,0.0,0.1568835847433862,0.00765,normal
2023-04-06 22:55:00,0.0184101235191593,0.0,0.1458878511937067,0.010665422,normal
2023-04-06 22:57:00,0.0184363610632195,0.0,0.150255827439042,0.013383333,normal
